Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Over_ave_price
69205,-37.854255,145.040545,53 Cawkwell Street,MALVERN,9760000,house,2010,3,1,1,SC_023,2.4511,19911,0.5542,15,hospital_183,1.051,S_235,1.2166,False
6916,-37.791001,144.838633,66 Parsons Street,SUNSHINE,5580000,house,2012,3,2,2,SC_102,1.0632,20021,0.5758,25,hospital_174,1.5761,S_080,1.151,False
17094,-37.697964999999996,144.906837,34 Ridgeway Avenue,GLENROY,6150000,house,2016,3,1,2,SC_059,2.2122,20031,0.8543,34,hospital_184,4.9377,S_209,1.7564,False
59003,-37.810918,145.172877,5 Evandale Avenue,NUNAWADING,6240000,house,2014,2,1,1,SC_002,0.9495,19899,1.0926,0,hospital_070,1.8449,S_202,1.4758,False
43226,-37.722704,145.103012,6 Alinga Place,YALLAMBIE,9152000,house,2012,4,2,2,SC_017,4.7707,19986,1.8261,40,hospital_075,1.9724,S_020,2.0215,True
12252,-37.70414,144.770255,12A Profita Avenue,SYDENHAM,4940000,house,2015,3,1,1,SC_048,4.0865,20000,0.4816,39,hospital_057,7.3839,S_094,0.5649,False
93857,-38.06794739,145.123764,20 Breeze Street,BONBEACH,4160000,house,2009,4,1,2,SC_070,5.6319,19859,0.662,51,hospital_043,9.0959,S_077,1.6643,False
21532,-37.774844,144.95638,73 Wilson Street,BRUNSWICK,7450000,house,2009,3,1,0,SC_011,3.6384,19969,0.2062,0,hospital_102,1.1769,S_138,0.5489,False
94917,-37.909777,145.050016,16a Draper Street,MCKINNON,7470000,house,2011,3,2,2,SC_041,2.8873,19940,1.0308,36,hospital_159,2.0279,S_107,1.2891,False
5773,-37.785353,144.851221,4/62 Darnley Street,BRAYBROOK,4771000,house,2014,2,1,1,SC_043,1.2937,20021,1.6521,25,hospital_174,1.853,S_149,1.294,False
42402,-37.741103,145.0829,57 Graham Road,VIEWBANK,7800000,house,2015,4,2,2,SC_017,2.065,19936,1.4885,28,hospital_066,2.4362,S_100,2.3796,False
48294,-37.807512,145.02123,31 Edgecombe Street,KEW,19040000,house,2012,2,1,2,SC_083,1.9169,19905,1.6001,18,hospital_032,0.586,S_039,0.8738,True
39067,-37.75995636,145.0531464,9 Lochabar Court,IVANHOE,7560000,house,2008,3,2,2,SC_001,1.3355,19934,0.41,25,hospital_046,0.6198,S_100,1.348,False
47819,-37.804179,145.052462,12 Weir Street,KEW,28000000,house,2014,5,2,2,SC_099,2.2975,19903,2.11,23,hospital_064,0.6215,S_137,1.6376,True
43954,-37.696329,145.096611,1 Albert Court,GREENSBOROUGH,6305000,house,2010,3,1,2,SC_062,5.0659,19985,1.3307,38,hospital_075,1.2745,S_210,0.919,False
64502,-37.810879,145.293806,43 Barclay Avenue,CROYDON,5159000,house,2011,3,2,2,SC_022,1.6167,19878,2.0747,0,hospital_164,3.3787,S_042,1.5205,False
36641,-37.645912,145.050935,1 Meadow Glen Drive,EPPING,5180000,house,2015,3,1,1,SC_062,3.1135,45795,1.4641,0,hospital_053,3.1004,S_083,2.1127,False
96695,-38.0080719,145.2798309,27 Weeden Crescent,HALLAM,4656000,house,2008,4,2,2,SC_077,2.7838,19885,1.3914,59,hospital_069,3.3142,S_212,1.2972,True
6642,-37.7818872,144.8236792,34 King Edward Avenue (Albion),ALBION,4845000,house,2012,3,1,0,SC_102,0.8717,20004,0.4799,28,hospital_174,0.9075,S_080,0.829,False
74904,-37.897724,145.048133,26 Neville Street,CARNEGIE,4890000,house,2013,3,1,3,SC_041,1.7148,19941,0.966,35,hospital_126,2.5459,S_015,1.3334,False
96839,-38.011595,145.280315,40 Glenburn Drive,HALLAM,3105000,house,2015,3,2,1,SC_077,2.8968,19885,1.1498,59,hospital_069,3.0103,S_212,1.4949,False
68950,-37.86345673,145.0378723,231 Wattletree Road,MALVERN,4616000,house,2008,2,1,1,SC_023,1.4846,19944,0.8156,19,hospital_183,0.1359,S_235,0.8668,False
73906,-37.855928,145.296001,63 Albert Avenue,BORONIA,4560000,house,2013,2,1,1,SC_049,4.4165,19869,1.1383,0,hospital_049,1.3841,S_146,1.1088,False
14235,-37.75175095,144.9023438,3 Mountain Street,ESSENDON,15260000,house,2007,4,2,2,SC_082,1.998,20037,1.3083,20,hospital_184,1.0792,S_197,1.0757,True
62145,-37.787044,145.258355,6 Liris Court,RINGWOOD,11680000,house,2015,4,2,2,SC_022,2.5547,19878,2.1683,0,hospital_164,2.3188,S_157,1.1674,True
31186,-37.762022,145.021336,355 Station Street,THORNBURY,6760000,house,2013,2,1,1,SC_001,1.9158,19930,1.9484,18,hospital_039,0.8443,S_219,1.9231,False
31771,-37.747922,144.989765,12 Etnam Street,PRESTON,5400000,house,2012,3,2,2,SC_103,1.4184,20013,0.9515,0,hospital_144,1.8461,S_105,1.2698,False
44117,-37.686004,145.106761,11 Crana Grove,GREENSBOROUGH,9200000,house,2014,3,2,2,SC_062,4.2555,19985,2.0024,38,hospital_075,2.1305,S_210,1.9392,True
67328,-37.746798,145.362512,3 Orion Court,LILYDALE,6630000,house,2013,3,1,2,SC_084,4.4584,19876,1.6246,0,hospital_151,0.837,S_233,1.6636,False
57457,-37.809836,145.14221,1 Doulton Road,BLACKBURN,6900000,house,2009,4,2,2,SC_037,2.0194,19897,1.2255,0,hospital_154,2.0222,S_147,2.065,False
40539,-37.688902,145.075047,4 Brandon Crescent,BUNDOORA,13650000,house,2013,4,3,2,SC_062,4.2448,19984,2.5732,34,hospital_041,1.1043,S_155,2.086,True
78633,-37.934255,145.155108,14 Springvale Road,SPRINGVALE,5746000,house,2011,3,1,1,SC_073,4.1287,19914,1.5047,42,hospital_076,3.3357,S_075,2.1621,False
18694,-37.671911,144.926455,32 Koroit Avenue,DALLAS,4160000,house,2014,3,1,1,SC_072,2.3844,44817,1.2148,39,hospital_104,2.4207,S_153,0.8077,True
78049,-37.922898,145.190067,4 Tusmore Place,MULGRAVE,11135000,house,2014,3,2,2,SC_073,1.8869,19913,4.3714,44,hospital_161,2.6742,S_067,1.4658,True
10365,-37.794627,144.92092,3 Matthews Mews,KENSINGTON,8344000,house,2014,2,1,1,SC_011,1.4265,20026,0.6768,10,hospital_114,0.8286,S_086,1.0307,False
32231,-37.74582,145.004016,20 Garnet Street,PRESTON,7080000,house,2011,3,1,2,SC_103,0.7176,20013,0.3411,0,hospital_035,1.9322,S_105,0.5855,False
89300,-37.946065,145.014807,2 Daly Road,SANDRINGHAM,22240000,house,2010,4,2,2,SC_046,2.1916,19948,1.017,29,hospital_036,1.0545,S_214,0.6469,True
21389,-37.756278,144.965568,59a De Carle Street,BRUNSWICK,10800000,house,2016,3,1,0,SC_030,2.9849,19966,0.3853,0,hospital_144,0.5488,S_173,1.5266,False
10745,-37.793387,144.92326,62 Bayswater Road,KENSINGTON,7730000,house,2012,2,1,0,SC_011,1.3759,20041,0.6405,13,hospital_114,0.6375,S_086,0.8018,False
73798,-37.8627085,145.2629602,51 Dixon Court,BORONIA,7680000,house,2013,4,1,3,SC_049,5.3176,19869,1.8996,0,hospital_002,0.9275,S_024,1.9036,True
54957,-37.828821,145.070316,12 Griffin Street,CAMBERWELL,16650000,house,2015,4,3,2,SC_099,1.1892,19852,0.3046,28,hospital_168,2.3393,S_160,0.6905,False
9361,-37.85243225,144.7188873,2 Gould Walk,TRUGANINA,3575000,house,2009,4,3,2,SC_053,1.2841,46468,3.1725,32,hospital_073,4.4281,S_007,2.6913,False
74570,-37.88883209,145.0601044,13 Elliott Avenue,CARNEGIE,5688000,house,2008,3,1,1,SC_041,0.4716,19920,0.3181,28,hospital_108,2.4195,S_015,0.3489,False
69197,-37.860287,145.037838,50 Dixon Street,MALVERN,13872000,house,2011,3,1,2,SC_023,1.8254,19944,1.0025,19,hospital_183,0.399,S_235,0.7838,False
55081,-37.84076,145.08048,158 Wattle Valley Road,CAMBERWELL,30550000,house,2013,5,3,2,SC_099,2.6894,19850,0.5621,32,hospital_089,2.2104,S_160,1.0515,True
92001,-37.981454,145.088168,14 Southern Road,MENTONE,10800000,house,2015,3,1,2,SC_003,1.1518,19864,1.6595,41,hospital_001,1.6885,S_003,1.0085,False
79677,-38.001267,145.160961,14/19 Peppertree Street,KEYSBOROUGH,7344000,house,2016,2,2,1,SC_057,1.4428,19889,3.7132,51,hospital_096,1.2245,S_079,1.3598,True
82955,-37.891544,145.248501,1 Laura Road,KNOXFIELD,4275000,house,2010,3,1,2,SC_049,5.2571,19868,4.2509,0,hospital_002,4.3724,S_027,1.6518,False
53470,-37.827979,144.994538,54 Green Street,CREMORNE,13910000,house,2016,2,2,0,SC_038,1.8491,19907,0.2834,6,hospital_196,1.1217,S_102,1.8295,True
46629,-37.702034,145.1499786,140 Glen Park Road,ELTHAM NORTH,6230000,house,2008,5,3,0,SC_051,3.2724,19987,1.2959,44,hospital_075,3.9003,S_194,1.6069,False
76662,-37.920529,145.113377,2/2 Ormond Road,CLAYTON,3927000,house,2012,3,2,2,SC_087,4.5356,19915,0.7802,39,hospital_083,0.617,S_169,0.7581,False
32501,-37.742519,144.999549,29 Bruce Street,PRESTON,10863000,house,2012,3,2,2,SC_103,0.3891,20013,0.3429,0,hospital_035,2.3845,S_084,0.6654,True
73182,-37.872556,145.2844,2/113 Dorset Road,BORONIA,4550000,house,2016,2,1,1,SC_049,3.2098,19869,1.3474,0,hospital_049,1.1185,S_146,1.1834,False
62949,-37.824943,145.247302,42 Stoda street,HEATHMONT,4840000,house,2011,3,2,2,SC_032,2.1175,19871,0.447,0,hospital_105,1.581,S_190,2.1047,False
55720,-37.842878999999996,145.061806,47 Radnor Street,CAMBERWELL,3840000,house,2013,2,2,0,SC_099,2.0898,19851,1.0923,30,hospital_168,0.6945,S_160,1.1927,False
23121,-37.749197,144.949164,71 Donne Street,COBURG,9100000,house,2010,3,1,2,SC_030,1.871,19966,1.2601,0,hospital_084,0.9784,S_172,1.6443,True
48932,-37.805122,145.097208,11 Caravan Street,BALWYN,30080000,house,2015,4,2,2,SC_020,2.6445,19896,1.7525,0,hospital_117,1.8564,S_136,0.4094,True
13543,-37.715224,144.773216,84 Yeats Drive,DELAHEY,5446000,house,2010,3,2,2,SC_107,3.2963,20000,1.5713,39,hospital_057,6.2129,S_094,1.4623,True
43943,-37.712507,145.081409,9 Lambourn Road,WATSONIA,8736000,house,2011,3,1,1,SC_017,4.9469,19984,0.2717,34,hospital_075,2.3052,S_020,1.859,True
14750,-37.7568018,144.9084924,7 Scott Street,ESSENDON,10800000,house,2012,4,3,2,SC_085,2.5041,20037,0.6838,20,hospital_128,1.2546,S_197,1.3774,False
88972,-37.9491539,145.0350037,60 Tibrockney Street,HIGHETT,7840000,house,2008,2,1,1,SC_079,0.5327,19872,0.6083,41,hospital_110,1.7991,S_069,0.5324,False
40925,-37.688359,145.058862,6 Dryden Court,BUNDOORA,6314000,house,2013,4,2,0,SC_062,4.7098,19984,3.3392,34,hospital_041,0.4991,S_155,1.2039,False
2629,-37.812851,144.875579,10 Adaleigh Street,YARRAVILLE,10400000,house,2012,3,1,2,SC_043,2.4691,19996,1.3058,15,hospital_056,2.3854,S_201,2.389,True
81524,-38.001001,145.206997,8 Gretana Street,DANDENONG,8208000,house,2015,3,1,1,SC_117,1.0518,19888,1.2513,54,hospital_119,2.0552,S_184,1.7578,True
22902,-37.753726,144.955667,5 Foch Avenue,COBURG,6240000,house,2010,3,1,2,SC_030,2.4229,19966,0.5484,0,hospital_084,0.2435,S_173,1.549,False
63384,-37.78240204,145.2991486,11 Cheeseman St,CROYDON,9790000,house,2007,4,2,2,SC_022,2.3339,19877,1.1949,0,hospital_164,4.759,S_181,2.2,True
49304,-37.803924,145.062914,26 Wills Street,BALWYN,2560000,house,2016,4,2,2,SC_099,2.3131,19892,2.4893,0,hospital_064,1.3903,S_137,1.2152,False
8805,-37.882683,144.761156,116 Seabrook Blvd,SEABROOK,5525000,house,2014,4,1,2,SC_092,3.0772,19924,1.7899,30,hospital_073,7.1761,S_001,2.2774,True
24392,-37.697235,144.961277,4 Jeanine Crescent,FAWKNER,7376000,house,2013,3,1,1,SC_030,4.0364,19961,0.4378,0,hospital_139,3.9517,S_161,0.8977,True
55012,-37.845558,145.065387,13 Range Street,CAMBERWELL,32550000,house,2014,4,3,2,SC_099,2.4484,19850,0.9112,32,hospital_168,0.9188,S_160,1.2747,True
95844,-37.931732,145.048179,47 Luckins Road,BENTLEIGH,13560000,house,2015,3,2,2,SC_046,1.2221,19937,1.046,39,hospital_110,1.0105,S_107,1.4593,True
30878,-37.7594986,145.0138245,184 Gooch Street,THORNBURY,8778000,house,2007,4,2,2,SC_103,2.4509,20014,1.4308,0,hospital_035,0.6489,S_105,1.2981,False
95165,-37.90862656,145.0457459,21 Lewis Street,ORMOND,12866000,house,2009,3,2,2,SC_041,2.8896,19940,0.6803,36,hospital_159,2.3953,S_107,1.2552,True
35095,-37.717619,145.025125,5 Kyneton Avenue,RESERVOIR,5152000,house,2015,2,1,1,SC_047,2.3744,20010,1.5985,0,hospital_025,1.591,S_225,0.8715,False
37362,-37.651234,145.037175,38 Peppercorn Parade,EPPING,6494000,house,2014,3,2,2,SC_062,4.2596,20005,0.6348,0,hospital_053,1.8232,S_229,2.3175,True
78502,-37.936643,145.147591,1/50 Glendale Road,SPRINGVALE,2730000,house,2014,2,1,1,SC_073,4.7734,19914,0.796,42,hospital_076,2.8929,S_075,1.9073,False
80471,-37.985284,145.165741,7 Waitara Avenue,KEYSBOROUGH,5280000,house,2011,3,2,3,SC_057,1.0629,19890,2.2367,49,hospital_096,1.0376,S_079,1.0482,False
18208,-37.693272,144.925751,144  Widford Street,BROADMEADOWS,3024000,house,2014,2,1,1,SC_059,3.6376,20031,0.8963,34,hospital_104,4.7626,S_209,1.4252,False
88105,-37.944654,145.040812,151 Wickham Road,MOORABBIN,13000000,house,2015,4,2,2,SC_079,0.4991,19872,0.43,41,hospital_110,1.3386,S_069,0.499,True
35634,-37.707596,144.997389,80 Broadhurst Avenue,RESERVOIR,6129000,house,2016,3,1,2,SC_103,3.5834,20009,1.0686,0,hospital_139,1.1116,S_030,2.7353,False
17078,-37.712446,144.922833,33 Plumpton Avenue,GLENROY,7350000,house,2014,3,1,2,SC_082,2.8387,20033,0.6235,30,hospital_184,3.6727,S_209,0.7249,True
50176,-37.773666,145.097161,34 Riverview Terrace,BULLEEN,8361000,house,2014,3,1,1,SC_009,1.0047,19935,3.7033,26,hospital_194,1.589,S_154,0.9633,False
16160,-37.707487,144.882506,9a Banksia Grove,TULLAMARINE,4320000,house,2011,2,1,1,SC_010,0.8364,20032,3.0749,32,hospital_184,4.355,S_198,2.4837,False
70560,-37.879159,145.102562,17 Bega Street,CHADSTONE,6171000,house,2011,3,1,0,SC_042,0.9923,19840,1.0409,28,hospital_166,2.2575,S_112,1.6133,False
84147,-37.847532,144.990543,53 Porter Street,PRAHRAN,22800000,house,2015,3,3,3,SC_066,0.2678,19958,0.2291,9,hospital_155,0.3098,S_115,1.2955,True
95706,-37.912367,145.040353,4 Claire Street,MCKINNON,26620000,house,2016,4,2,2,SC_046,3.0255,19940,0.2916,36,hospital_126,2.2603,S_107,0.812,True
41122,-37.69852829,145.0701141,76 Cameron Parade,BUNDOORA,6048000,house,2009,3,2,3,SC_062,5.3886,19984,1.8346,34,hospital_041,1.0081,S_155,1.3437,False
77159,-37.932987,145.107124,20 Raleigh Street,CLARINDA,5200000,house,2011,3,1,2,SC_003,4.5323,19915,1.497,39,hospital_076,1.7186,S_170,1.1111,False
69659,-37.870057,145.068048,19 Donald Street,ASHBURTON,18880000,house,2015,3,1,1,SC_041,1.832,19837,0.4644,21,hospital_108,0.7173,S_048,1.838,True
16696,-37.704785,144.931012,19 Isla Avenue,GLENROY,5555000,house,2013,3,1,2,SC_030,3.5052,20032,1.215,32,hospital_184,4.7597,S_209,0.6322,False
82809,-37.901478,145.271227,5 Webb Court,ROWVILLE,8216000,house,2011,4,2,2,SC_049,3.3446,19868,3.05,0,hospital_150,3.7067,S_199,2.1776,True
49046,-37.8018837,145.0642242,15 Head Street,BALWYN,8640000,house,2008,3,1,0,SC_099,2.5586,19892,2.6954,0,hospital_064,1.5922,S_137,0.9787,False
72825,-37.845047,145.306723,10 Tolhurst Avenue,BORONIA,3920000,house,2012,4,2,3,SC_049,5.4965,19869,2.6068,0,hospital_049,2.876,S_042,2.5004,False
12115,-37.703312,144.753119,10 Mordaunt Drive,HILLSIDE,5670000,house,2011,4,2,2,SC_048,3.4552,20000,1.8708,39,hospital_057,8.3496,S_163,1.0394,True
48347,-37.794786,145.031897,36 duke street,KEW,25350000,house,2010,4,2,1,SC_083,2.8772,19931,1.8256,20,hospital_029,0.921,S_039,1.2249,True
78329,-37.914126,145.161932,7 Murdoch Avenue,MULGRAVE,12300000,house,2015,3,2,2,SC_073,2.284,19914,3.3868,42,hospital_065,3.5647,S_148,1.0361,True
82134,-37.981356,145.23417,36 Scarlet Drive,DOVETON,8684000,house,2013,3,1,1,SC_112,1.7935,19888,2.3492,54,hospital_119,1.3986,S_184,1.6743,True
65336,-37.803201,145.323951,37 Tamworth Road,KILSYTH,7930000,house,2015,5,2,2,SC_022,3.624,19877,2.2915,0,hospital_113,5.3307,S_224,1.2021,False
11741,-37.722747,144.82505,2 Buckland Crescent,KEILOR,7150000,house,2010,3,2,2,SC_107,1.635,20001,2.8512,36,hospital_005,4.2971,S_222,1.9628,False
3172,-37.81460571,144.8815765,24 Kingston Street,YARRAVILLE,5700000,house,2009,2,1,0,SC_043,2.9245,19996,0.7479,15,hospital_056,2.4247,S_201,2.114,False
74950,-37.886451,145.0561,2a Kokaribb Road,CARNEGIE,8125000,house,2009,3,1,2,SC_041,0.2939,19920,0.2187,28,hospital_108,2.1928,S_015,0.1398,True
2135,-37.811483,144.876101,3/68 Edgar Street,KINGSVILLE,7065000,house,2011,2,2,1,SC_043,2.3632,19996,1.31,15,hospital_056,2.2274,S_201,2.2674,False
74023,-37.85681915,145.2794495,8 Sandpiper Court,BORONIA,3510000,house,2009,3,1,2,SC_049,4.8895,19869,0.593,0,hospital_049,0.7041,S_024,0.7045,False
44305,-37.694514,145.102362,15 Birrakay Court,GREENSBOROUGH,4800000,house,2012,4,3,2,SC_062,4.9944,19985,1.1717,38,hospital_075,1.2214,S_210,0.9566,False
91806,-37.984795,145.04171,74 Oak Street,BEAUMARIS,26600000,house,2016,4,3,2,SC_079,3.9702,19865,2.0837,39,hospital_055,1.0543,S_011,1.8533,True
34175,-37.729239,145.010816,2 Killara Street,RESERVOIR,8250000,house,2016,3,1,2,SC_103,1.3912,20011,0.7143,0,hospital_139,1.7174,S_085,1.1249,True
18475,-37.691975,144.931439,22 Graham Street,BROADMEADOWS,4224000,house,2014,3,1,0,SC_059,4.1161,20031,1.4173,34,hospital_104,4.6965,S_209,1.6931,False
9263,-37.854368,144.730095,11 Glencoe Avenue,TRUGANINA,8400000,house,2016,4,2,2,SC_053,2.2917,46468,2.3024,32,hospital_073,5.1184,S_007,1.8409,True
32360,-37.744642,145.014848,23 O'Keefe Street,PRESTON,8670000,house,2014,4,3,2,SC_103,1.2673,20013,1.2974,0,hospital_035,2.125,S_105,1.2194,True
81241,-37.99668,145.201464,4 Cullimore Court,DANDENONG,5625000,house,2010,3,1,1,SC_112,1.6013,19888,1.0409,54,hospital_119,2.0027,S_184,1.6979,False
25265,-37.5847659,144.908971,12/10-20 Densham Way,CRAIGIEBURN,2432000,house,2013,3,2,1,SC_016,0.9993,40221,3.5752,45,hospital_104,7.4083,S_178,2.4353,False
73381,-37.868453,145.304285,27 Harnett Street,BORONIA,9150000,house,2016,4,2,0,SC_049,2.9102,19868,1.6745,0,hospital_049,2.005,S_146,1.7601,True
9629,-37.86601,144.720347,7 Bushfield Road,TRUGANINA,4860000,house,2015,4,2,2,SC_053,2.3011,46468,2.4196,32,hospital_073,3.7893,S_007,1.9842,False
51333,-37.783285,145.120055,37 Rathmullen Quadrant,DONCASTER,15180000,house,2015,3,2,2,SC_091,0.672,20042,4.0022,0,hospital_194,1.1867,S_188,0.5399,True
67362,-37.74239349,145.3421631,32 Chester Street,LILYDALE,8330000,house,2008,5,2,2,SC_084,3.0414,19876,1.5404,0,hospital_151,1.7065,S_233,1.8692,True
60331,-37.81028,145.185966,9 Kauri Court,MITCHAM,8250000,house,2015,4,2,1,SC_088,1.1531,19900,1.0097,0,hospital_070,0.6916,S_202,1.7426,False
40291,-37.700768,145.060041,3 Endsleigh Avenue,BUNDOORA,6000000,house,2013,3,1,2,SC_047,4.9536,19984,2.3796,34,hospital_037,0.267,S_155,0.5111,False
88741,-37.951195,145.027714,29 Marshall Avenue,HIGHETT,9132000,house,2015,2,1,2,SC_079,1.1948,19872,1.2804,41,hospital_058,1.3881,S_214,0.8089,False
7438,-37.733337399999996,144.8240967,35 Driscolls Road,KEALBA,2682000,house,2009,3,1,1,SC_107,1.6166,20002,2.4752,33,hospital_005,3.1276,S_222,1.8638,False
3941,-37.81572,144.893718,9 Maggie Street,YARRAVILLE,14560000,house,2015,3,1,1,SC_043,3.7492,19996,0.3331,15,hospital_056,2.6,S_201,1.709,True
79861,-38.00395699,145.1716634,2 Patricia Loop,KEYSBOROUGH,7210000,house,2016,1,1,1,SC_057,1.2587,19889,3.3534,51,hospital_096,1.151,S_079,1.2137,True
61479,-37.826534,145.223494,2 Hammond Street,RINGWOOD,7446000,house,2011,3,1,2,SC_032,1.6039,19901,1.2686,0,hospital_105,2.4295,S_040,1.6878,True
58456,-37.827733,145.171969,1/43 Milton Street,NUNAWADING,9630000,house,2016,4,3,2,SC_002,0.9314,19899,0.8342,0,hospital_060,1.5133,S_202,0.5664,True
24205,-37.6975975,144.9763489,23 Watkins Street,FAWKNER,3600000,house,2009,3,1,2,SC_030,4.5107,19961,1.5769,0,hospital_139,2.9322,S_161,1.8282,False
15015,-37.722743,144.91012,143 Mascoma Street,STRATHMORE,13695000,house,2016,3,1,1,SC_082,1.3139,20033,1.1367,30,hospital_184,2.2219,S_198,1.3723,True
91523,-37.984478,145.0359192,3 Herbert Street,BEAUMARIS,15150000,house,2008,3,2,2,SC_079,3.9604,19866,2.5717,37,hospital_055,1.5019,S_011,2.3487,True
22541,-37.748851,144.961378,3 Loch Street,COBURG,14700000,house,2014,4,2,2,SC_030,2.0814,19966,0.6284,0,hospital_084,0.6402,S_173,0.8172,True
90792,-37.957262,145.043445,50 Jack Road,CHELTENHAM,11104000,house,2010,2,1,2,SC_079,0.9286,19872,0.9934,41,hospital_082,1.2254,S_069,0.9287,True
48032,-37.798852,145.021886,19A Redmond Street,KEW,27580000,house,2010,4,2,2,SC_083,2.6911,19930,2.2342,18,hospital_032,0.9254,S_039,1.1056,True
10857,-37.785275,144.923947,76 Edinburgh Street,FLEMINGTON,13920000,house,2015,3,2,1,SC_011,0.7586,20040,0.4981,14,hospital_114,1.1818,S_086,0.4057,True
96074,-37.904862,145.049828,617 North Road,ORMOND,3320000,house,2013,4,2,2,SC_041,2.3692,19941,0.9158,35,hospital_159,2.4434,S_107,1.7682,False
19197,-37.683357,144.907701,8 Fraser Court,JACANA,4380000,house,2015,3,1,1,SC_059,2.0755,20030,1.05,36,hospital_104,3.8044,S_153,1.3616,True
82664,-37.900862,145.279953,22 Monbulk Crescent,ROWVILLE,7380000,house,2010,4,3,2,SC_049,2.586,19868,2.5213,0,hospital_150,2.9372,S_199,1.5629,False
49494,-37.803745,145.066358,40 King Street,BALWYN,10880000,house,2015,3,2,2,SC_099,2.4068,19892,2.4708,0,hospital_064,1.6806,S_137,1.1938,False
95487,-37.9229572,145.0453001,30 Higgins Road,BENTLEIGH,11085000,house,2012,4,2,2,SC_046,1.9402,19938,0.897,40,hospital_110,1.3495,S_107,0.4737,True
56186,-37.85610962,145.1307831,13 Rees,BURWOOD,32000000,house,2009,3,1,1,SC_067,3.8574,19875,2.1447,30,hospital_047,1.4881,S_097,0.4886,True
35364,-37.70207977,145.0303192,62 Dumbarton Street,RESERVOIR,4707000,house,2009,3,2,2,SC_047,4.0598,20008,1.8113,0,hospital_025,2.0071,S_155,2.194,False
4225,-37.846596,144.872196,2 Severn Street,NEWPORT,9350000,house,2011,2,1,2,SC_033,3.1496,19994,1.0915,20,hospital_141,2.4474,S_056,2.5848,True
84199,-37.850467,144.997988,59 York Street,PRAHRAN,8680000,house,2014,2,1,0,SC_066,0.5244,19958,0.7222,9,hospital_097,0.3351,S_115,0.6943,False
71509,-37.8596344,145.2192688,4 Birkdale Close,WANTIRNA,7565000,house,2007,4,2,2,SC_067,5.0471,19871,4.134,0,hospital_008,1.3112,S_226,0.8093,True
45486,-37.707623,145.092873,8 Beewar Street,GREENSBOROUGH,14295000,house,2010,4,2,2,SC_017,5.7716,19984,0.8816,34,hospital_075,1.1775,S_020,0.7124,True
8187,-37.749561,144.743862,18 Moneghetti Place,BURNSIDE,4477000,house,2015,4,2,2,SC_048,1.8593,20001,4.937,36,hospital_057,6.3349,S_156,0.971,False
29,-37.813368,144.951892,313/585 La Trobe Street,MELBOURNE,2550000,house,2012,1,1,0,SC_007,0.9715,19841,0.3651,6,hospital_022,1.2021,S_118,0.4656,False
37075,-37.643059,145.028673,21 Helpmann Crescent,EPPING,4872000,house,2011,3,1,3,SC_062,5.0999,20005,1.0462,0,hospital_053,1.4323,S_196,1.7396,False
35073,-37.71748,145.019772,5 Cuthbert Road,RESERVOIR,6908000,house,2016,2,1,3,SC_047,2.5226,20010,1.127,0,hospital_139,1.912,S_225,1.1429,True
76621,-37.91828156,145.1233368,17 Murray Street,CLAYTON,6480000,house,2008,3,1,0,SC_087,4.9493,19915,0.7538,39,hospital_065,0.1442,S_169,0.9478,False
67201,-37.752598,145.340977,2/22 Slevin Street,LILYDALE,5185000,house,2012,2,1,1,SC_084,2.459,19876,0.6759,0,hospital_151,1.3715,S_233,0.9961,False
